Query,Position,YouTube Videos,Other Videos
Plats réconfortants du soir,19,0.0,0.0
Plats réconfortants du soir,20,0.0,1.0
Plats réconfortants du soir,21,0.0,0.0
Plats réconfortants du soir,22,0.0,1.0
Plats réconfortants du soir,23,0.0,1.0
Plats réconfortants du soir,24,0.0,0.0
Plats réconfortants du soir,25,0.0,0.0
Plats réconfortants du soir,26,,
Plats réconfortants du soir,27,,
Plats réconfortants du soir,28,,
Plats réconfortants du soir,29,,
Plats réconfortants du soir,30,,
Plats réconfortants du soir,31,,
Plats réconfortants du soir,32,,
Plats réconfortants du soir,33,,
Plats réconfortants du soir,34,,
Plats réconfortants du soir,35,,
Plats réconfortants du soir,36,,
Plats réconfortants du soir,37,,
Plats réconfortants du soir,38,,
Plats réconfortants du soir,39,,
Plats réconfortants du soir,40,,
Plats réconfortants du soir,41,,
Plats réconfortants du soir,42,,
Plats réconfortants du soir,43,,
Plats réconfortants du soir,44,,
Plats réconfortants du soir,45,,
Plats réconfortants du soir,46,,
Plats réconfortants du soir,47,,
Plats réconfortants du soir,48,,
Smoothies du matin,1,0.0,1.0
Smoothies du matin,2,0.0,1.0
Smoothies du matin,3,0.0,1.0
Smoothies du matin,4,1.0,0.0
Smoothies du matin,5,0.0,1.0
Smoothies du matin,6,0.0,0.0
Smoothies du matin,7,0.0,0.0
Smoothies du matin,8,0.0,1.0
Smoothies du matin,9,0.0,0.0
Smoothies du matin,10,0.0,0.0
Smoothies du matin,11,0.0,0.0
Smoothies du matin,12,0.0,0.0
Smoothies du matin,13,0.0,0.0
Smoothies du matin,14,0.0,0.0
Smoothies du matin,15,1.0,0.0
Smoothies du matin,16,1.0,0.0
Smoothies du matin,17,0.0,0.0
Smoothies du matin,18,0.0,1.0
Smoothies du matin,19,0.0,0.0
Smoothies du matin,20,0.0,0.0
Smoothies du matin,21,0.0,0.0
Smoothies du matin,22,0.0,1.0
Smoothies du matin,23,0.0,1.0
Smoothies du matin,24,0.0,1.0
Smoothies du matin,25,0.0,0.0
Smoothies du matin,26,0.0,0.0
Smoothies du matin,27,0.0,0.0
Smoothies du matin,28,0.0,1.0
Smoothies du matin,29,0.0,0.0
Smoothies du matin,30,0.0,1.0
Smoothies du matin,31,0.0,0.0
Smoothies du matin,32,0.0,0.0
Smoothies du matin,33,0.0,0.0
Smoothies du matin,34,0.0,0.0
Smoothies du matin,35,3.0,0.0
Smoothies du matin,36,0.0,1.0
Smoothies du matin,37,0.0,0.0
Smoothies du matin,38,0.0,0.0
Smoothies du matin,39,0.0,0.0
Smoothies du matin,40,0.0,0.0
Smoothies du matin,41,,
Smoothies du matin,42,,
Smoothies du matin,43,,
Smoothies du matin,44,,
Smoothies du matin,45,,
Smoothies du matin,46,,
Salades de midi,1,0.0,0.0
Salades de midi,2,0.0,0.0
Salades de midi,3,0.0,1.0
Salades de midi,4,0.0,1.0
Salades de midi,5,0.0,0.0
Salades de midi,6,0.0,1.0
Salades de midi,7,0.0,0.0
Salades de midi,8,0.0,1.0
Salades de midi,9,0.0,0.0
Salades de midi,10,0.0,1.0
Salades de midi,11,0.0,0.0
Salades de midi,12,0.0,1.0
Salades de midi,13,0.0,1.0
Salades de midi,14,0.0,1.0
Salades de midi,15,0.0,0.0
Salades de midi,16,0.0,0.0
Salades de midi,17,0.0,0.0
Salades de midi,18,0.0,0.0
Salades de midi,19,0.0,1.0
Salades de midi,20,0.0,0.0
Salades de midi,21,0.0,0.0
Salades de midi,22,0.0,1.0
Salades de midi,23,0.0,0.0
Salades de midi,24,0.0,0.0
Salades de midi,25,0.0,1.0
Salades de midi,26,0.0,0.0
Salades de midi,27,0.0,1.0
Salades de midi,28,0.0,1.0
Salades de midi,29,0.0,1.0
Salades de midi,30,0.0,0.0
Salades de midi,31,0.0,1.0
Salades de midi,32,0.0,1.0
Salades de midi,33,0.0,0.0
Salades de midi,34,,
Salades de midi,35,,
Salades de midi,36,,
Salades de midi,37,,
Salades de midi,38,,
Salades de midi,39,,
Salades de midi,40,,
Salades de midi,41,,
Salades de midi,42,,
Salades de midi,43,,
Soupes du soir,1,0.0,0.0
Soupes du soir,2,0.0,0.0
Soupes du soir,3,0.0,1.0
Soupes du soir,4,0.0,0.0
Soupes du soir,5,0.0,1.0
Soupes du soir,6,0.0,1.0
Soupes du soir,7,0.0,0.0
Soupes du soir,8,0.0,1.0
Soupes du soir,9,0.0,0.0
Soupes du soir,10,0.0,1.0
Soupes du soir,11,0.0,1.0
Soupes du soir,12,0.0,1.0
Soupes du soir,13,0.0,0.0
Soupes du soir,14,0.0,1.0
Soupes du soir,15,1.0,0.0
Soupes du soir,16,0.0,0.0
Soupes du soir,17,0.0,1.0
Soupes du soir,18,0.0,1.0
Soupes du soir,19,0.0,1.0
Soupes du soir,20,0.0,0.0
Soupes du soir,21,0.0,1.0
Soupes du soir,22,0.0,1.0
