Query,Position,YouTube Videos,Other Videos
Bodybuilding classique,8,0.0,1.0
Bodybuilding classique,9,0.0,0.0
Bodybuilding classique,10,0.0,0.0
Bodybuilding classique,11,0.0,0.0
Bodybuilding classique,12,0.0,0.0
Bodybuilding classique,13,0.0,1.0
Bodybuilding classique,14,0.0,0.0
Bodybuilding classique,15,0.0,0.0
Bodybuilding classique,16,1.0,0.0
Bodybuilding classique,17,0.0,0.0
Bodybuilding classique,18,0.0,0.0
Bodybuilding classique,19,0.0,1.0
Bodybuilding classique,20,0.0,0.0
Bodybuilding classique,21,0.0,0.0
Bodybuilding classique,22,0.0,0.0
Bodybuilding classique,23,0.0,0.0
Bodybuilding classique,24,0.0,0.0
Bodybuilding classique,25,0.0,0.0
Bodybuilding classique,26,0.0,0.0
Bodybuilding classique,27,,
Bodybuilding classique,28,0.0,1.0
Bodybuilding classique,29,0.0,0.0
Bodybuilding classique,30,0.0,0.0
Bodybuilding classique,31,0.0,0.0
Bodybuilding classique,32,0.0,0.0
Bodybuilding classique,33,0.0,0.0
Bodybuilding classique,34,0.0,0.0
Bodybuilding classique,35,0.0,0.0
Bodybuilding classique,36,0.0,0.0
Bodybuilding classique,37,1.0,0.0
Bodybuilding classique,38,0.0,0.0
Bodybuilding classique,39,4.0,0.0
Bodybuilding classique,40,0.0,0.0
Bodybuilding classique,41,0.0,0.0
Bodybuilding féminin,1,0.0,1.0
Bodybuilding féminin,2,0.0,1.0
Bodybuilding féminin,3,0.0,0.0
Bodybuilding féminin,4,0.0,0.0
Bodybuilding féminin,5,0.0,1.0
Bodybuilding féminin,6,0.0,1.0
Bodybuilding féminin,7,0.0,1.0
Bodybuilding féminin,8,0.0,1.0
Bodybuilding féminin,9,0.0,0.0
Bodybuilding féminin,10,0.0,0.0
Bodybuilding féminin,11,0.0,1.0
Bodybuilding féminin,12,0.0,1.0
Bodybuilding féminin,13,0.0,1.0
Bodybuilding féminin,14,0.0,0.0
Bodybuilding féminin,15,0.0,0.0
Bodybuilding féminin,16,0.0,1.0
Bodybuilding féminin,17,0.0,0.0
Bodybuilding féminin,18,0.0,0.0
Bodybuilding féminin,19,0.0,1.0
Bodybuilding féminin,20,0.0,1.0
Bodybuilding féminin,21,0.0,1.0
Bodybuilding féminin,22,0.0,0.0
Bodybuilding féminin,23,0.0,0.0
Bodybuilding féminin,24,2.0,0.0
Bodybuilding féminin,25,2.0,0.0
Bodybuilding féminin,26,1.0,0.0
Bodybuilding féminin,27,0.0,1.0
Bodybuilding féminin,28,0.0,0.0
Bodybuilding féminin,29,0.0,0.0
Bodybuilding féminin,30,0.0,0.0
Bodybuilding féminin,31,0.0,1.0
Bodybuilding féminin,32,0.0,0.0
Bodybuilding féminin,33,0.0,1.0
Bodybuilding féminin,34,0.0,1.0
Bodybuilding féminin,35,0.0,0.0
Bodybuilding féminin,36,0.0,0.0
Bodybuilding féminin,37,0.0,0.0
Bodybuilding féminin,38,0.0,1.0
Bodybuilding féminin,39,0.0,0.0
Bodybuilding féminin,40,0.0,1.0
Bodybuilding féminin,41,0.0,1.0
Bodybuilding féminin,42,0.0,0.0
Bodybuilding féminin,43,0.0,1.0
Bodybuilding féminin,44,1.0,0.0
Bodybuilding féminin,45,0.0,0.0
Bodybuilding féminin,46,0.0,1.0
Bodybuilding féminin,47,0.0,0.0
