Query,Position,YouTube Videos,Other Videos
Porte-bébés,29,0.0,0.0
Porte-bébés,30,1.0,0.0
Porte-bébés,31,0.0,0.0
Porte-bébés,32,0.0,0.0
Porte-bébés,33,0.0,0.0
Porte-bébés,34,0.0,0.0
Porte-bébés,35,0.0,0.0
Porte-bébés,36,0.0,0.0
Porte-bébés,37,0.0,0.0
Porte-bébés,38,0.0,0.0
Porte-bébés,39,0.0,0.0
Porte-bébés,40,0.0,0.0
Porte-bébés,41,0.0,0.0
Porte-bébés,42,0.0,0.0
Porte-bébés,43,0.0,0.0
Porte-bébés,44,0.0,1.0
Porte-bébés,45,0.0,1.0
Porte-bébés,46,0.0,0.0
Porte-bébés,47,2.0,0.0
Porte-bébés,48,0.0,1.0
Porte-bébés,49,0.0,0.0
Sucettes,1,0.0,1.0
Sucettes,2,0.0,0.0
Sucettes,3,0.0,0.0
Sucettes,4,0.0,1.0
Sucettes,5,0.0,1.0
Sucettes,6,0.0,0.0
Sucettes,7,0.0,0.0
Sucettes,8,0.0,0.0
Sucettes,9,0.0,0.0
Sucettes,10,0.0,0.0
Sucettes,11,0.0,1.0
Sucettes,12,0.0,0.0
Sucettes,13,0.0,0.0
Sucettes,14,,
Sucettes,15,0.0,0.0
Sucettes,16,0.0,1.0
Sucettes,17,0.0,0.0
Sucettes,18,0.0,0.0
Sucettes,19,0.0,0.0
Sucettes,20,0.0,0.0
Sucettes,21,0.0,0.0
Sucettes,22,0.0,0.0
Sucettes,23,0.0,0.0
Sucettes,24,0.0,0.0
Sucettes,25,0.0,1.0
Sucettes,26,0.0,0.0
Sucettes,27,0.0,0.0
Sucettes,28,0.0,0.0
Sucettes,29,0.0,1.0
Sucettes,30,0.0,0.0
Sucettes,31,0.0,0.0
Sucettes,32,0.0,0.0
Sucettes,33,1.0,0.0
Sucettes,34,0.0,0.0
Sucettes,35,0.0,0.0
Sucettes,36,0.0,0.0
Sucettes,37,0.0,0.0
Sucettes,38,0.0,0.0
Sucettes,39,0.0,0.0
Sucettes,40,0.0,0.0
Sucettes,41,0.0,0.0
Sucettes,42,0.0,1.0
Sucettes,43,0.0,1.0
Sucettes,44,0.0,0.0
Sucettes,45,0.0,0.0
Sucettes,46,0.0,1.0
Sucettes,47,0.0,0.0
Sucettes,48,0.0,0.0
Jouets de dentition,1,0.0,0.0
Jouets de dentition,2,0.0,1.0
Jouets de dentition,3,1.0,0.0
Jouets de dentition,4,0.0,0.0
Jouets de dentition,5,0.0,0.0
Jouets de dentition,6,0.0,0.0
Jouets de dentition,7,0.0,0.0
Jouets de dentition,8,0.0,0.0
Jouets de dentition,9,1.0,0.0
Jouets de dentition,10,0.0,0.0
Jouets de dentition,11,0.0,0.0
